tripduration,starttime,start station id,stoptime,start station name,start station latitude,end station id,start station longitude,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
215,48:43.3,3656,52:18.7,E 2 St & Avenue A,40.72307749,3711,-73.98583621,E 13 St & Avenue A,40.72966729,-73.98067966,37039,Subscriber,1995,1
357,58:33.2,223,04:30.6,W 13 St & 7 Ave,40.73781509,388,-73.99994661,W 26 St & 10 Ave,40.74971775,-74.00295035,37202,Subscriber,1986,1
954,59:50.5,376,15:44.9,John St & William St,40.70862144,237,-74.00722156,E 11 St & 2 Ave,40.73047309,-73.98672378,37870,Customer,1999,1
2294,04:09.8,330,42:24.5,Reade St & Broadway,40.71450451,3457,-74.00562789,E 58 St & Madison Ave,40.76302594,-73.97209525,37093,Customer,1991,2
302,05:26.8,3711,10:29.7,E 13 St & Avenue A,40.72966729,150,-73.98067966,E 2 St & Avenue C,40.7208736,-73.98085795,37039,Subscriber,1995,1
689,07:53.6,3163,19:22.7,Central Park West & W 68 St,40.7734066,3323,-73.97782542,W 106 St & Central Park West,40.7981856,-73.9605909,37544,Subscriber,1992,1
563,09:35.0,388,18:58.8,W 26 St & 10 Ave,40.74971775,528,-74.00295035,2 Ave & E 31 St,40.74290902,-73.97706058,37202,Subscriber,1991,1
1681,17:37.5,3918,45:38.9,Avenue D & E 8 St,40.72387,127,-73.975767,Barrow St & Hudson St,40.73172428,-74.00674436,37870,Subscriber,1976,2
990,41:15.9,468,57:46.8,Broadway & W 56 St,40.7652654,482,-73.98192338,W 15 St & 7 Ave,40.73935542,-73.99931783,36053,Subscriber,2000,1
1559,47:07.6,465,13:07.5,Broadway & W 41 St,40.75513557,3221,-73.98658032,47 Ave & 31 St,40.743,-73.93561,37870,Subscriber,1984,2
722,49:02.6,526,01:05.5,E 33 St & 5 Ave,40.74765947,473,-73.98490707,Rivington St & Chrystie St,40.72110063,-73.9919254,36069,Subscriber,1981,1
3605,51:02.6,532,51:08.5,S 5 Pl & S 5 St,40.710451,3016,-73.960876,Kent Ave & N 7 St,40.72036775,-73.96165073,37093,Subscriber,1993,1
3911,22:19.1,3605,27:31.1,31 Ave & Crescent St,40.7658346,3641,-73.9265474,Broadway & W 25 St,40.74286877,-73.98918629,37093,Subscriber,1989,2
930,28:35.2,501,44:06.1,FDR Drive & E 35 St,40.744219,311,-73.97121214,Norfolk St & Broome St,40.7172274,-73.98802084,36069,Customer,1987,1
2500,35:28.1,514,17:08.6,12 Ave & W 40 St,40.76087502,427,-74.00277668,Bus Slip & State St,40.701907,-74.013942,36193,Subscriber,1991,1
1895,37:39.0,3295,09:14.4,Central Park W & W 96 St,40.79127,540,-73.964839,Lexington Ave & E 29 St,40.74311555,-73.98215353,37544,Subscriber,1989,1
1515,38:09.7,495,03:25.0,W 47 St & 10 Ave,40.76269882,3641,-73.99301222,Broadway & W 25 St,40.74286877,-73.98918629,36974,Subscriber,1994,1
1194,02:52.6,3092,22:46.7,Berry St & N 8 St,40.7190095,285,-73.95852515,Broadway & E 14 St,40.73454567,-73.99074142,37093,Customer,1992,1
362,05:06.3,402,11:09.2,Broadway & E 22 St,40.7403432,3263,-73.98955109,Cooper Square & Astor Pl,40.72951496,-73.9907527,37870,Subscriber,1974,2
105,13:26.3,82,15:11.9,St James Pl & Pearl St,40.71117416,3916,-74.00016545,Pearl St & Peck Slip,40.708485,-74.002751,37039,Subscriber,1959,2
2696,18:29.2,3916,03:25.5,Pearl St & Peck Slip,40.708485,3656,-74.002751,E 2 St & Avenue A,40.72307749,-73.98583621,37039,Customer,1969,0
353,26:44.7,3177,32:38.2,W 84 St & Broadway,40.7867947,3285,-73.977112,W 87 St & Amsterdam Ave,40.78839,-73.9747,37751,Subscriber,1968,1
568,33:24.6,536,42:53.0,1 Ave & E 30 St,40.74144387,223,-73.97536082,W 13 St & 7 Ave,40.73781509,-73.99994661,37202,Subscriber,1994,2
2545,39:03.2,3531,21:28.9,Frederick Douglass Blvd & W 129 St,40.8125511,3129,-73.9492286,Queens Plaza North & Crescent St,40.75110165,-73.94073717,36053,Customer,1969,0
279,44:24.6,3557,49:03.8,40 Ave & 9 St,40.75742,3589,-73.945133,Broadway & 12 St,40.7668,-73.9347774,36902,Subscriber,1985,1
431,55:14.1,3589,02:25.7,Broadway & 12 St,40.7668,3618,-73.9347774,27 St & Hunter St,40.7485,-73.941275,37420,Subscriber,1985,1
343,01:46.6,3712,07:29.7,W 35 St & Dyer Ave,40.75469175,446,-73.99740189,W 24 St & 7 Ave,40.74487634,-73.99529885,36392,Subscriber,1966,1
718,25:15.4,285,37:13.7,Broadway & E 14 St,40.73454567,330,-73.99074142,Reade St & Broadway,40.71450451,-74.00562789,37093,Subscriber,1963,2
2014,34:11.1,328,07:45.1,Watts St & Greenwich St,40.72405549,3159,-74.00965965,W 67 St & Broadway,40.77492513,-73.98266566,37202,Subscriber,1988,1
2140,38:16.4,3165,13:57.1,Central Park West & W 72 St,40.77579377,3295,-73.97620574,Central Park W & W 96 St,40.79127,-73.964839,37544,Customer,1969,0
15473,39:32.5,3456,57:25.7,Jackson St & Leonard St,40.71638032,3456,-73.94821286,Jackson St & Leonard St,40.71638032,-73.94821286,36147,Customer,1969,0
2325,52:28.2,217,31:14.0,Old Fulton St,40.70277159,495,-73.99383605,W 47 St & 10 Ave,40.76269882,-73.99301222,36974,Subscriber,1983,1
2360,53:18.1,497,32:38.2,E 17 St & Broadway,40.73704984,3505,-73.99009296,Lexington Ave & E 127 St,40.805726,-73.936322,36043,Customer,1969,0
3002,00:40.1,3543,50:42.7,Morningside Dr & Amsterdam Ave,40.81028506,3259,-73.95736456,9 Ave & W 28 St,40.74937024,-73.99923384,37009,Subscriber,1984,1
2212,02:42.6,3374,39:35.4,Central Park North & Adam Clayton Powell Blvd,40.799484,3437,-73.955613,Riverside Dr & W 91 St,40.79313481,-73.97700369,36622,Subscriber,1991,2
1623,07:49.4,3374,34:53.0,Central Park North & Adam Clayton Powell Blvd,40.799484,514,-73.955613,12 Ave & W 40 St,40.76087502,-74.00277668,36193,Subscriber,1991,1
862,12:38.2,3163,27:00.2,Central Park West & W 68 St,40.7734066,3534,-73.97782542,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,36392,Customer,1987,2
4648,17:16.5,3159,34:45.0,W 67 St & Broadway,40.77492513,3545,-73.98266566,Broadway & W 122 St,40.8120562,-73.9612547,37202,Customer,1986,1
2468,53:32.3,3881,34:40.6,12 Ave & W 125 St,40.818299,3881,-73.960405,12 Ave & W 125 St,40.818299,-73.960405,37751,Subscriber,1993,1
1482,55:34.6,3641,20:17.4,Broadway & W 25 St,40.74286877,3129,-73.98918629,Queens Plaza North & Crescent St,40.75110165,-73.94073717,37093,Subscriber,1987,1
2461,59:43.7,514,40:45.6,12 Ave & W 40 St,40.76087502,3467,-74.00277668,W Broadway & Spring St,40.72494672,-74.00165856,37544,Subscriber,1987,2
1790,00:04.2,3602,29:54.7,31 Ave & 34 St,40.763154,3134,-73.920827,3 Ave & E 62 St,40.76312584,-73.96526895,37420,Customer,1980,1
515,00:31.0,3259,09:06.9,9 Ave & W 28 St,40.74937024,328,-73.99923384,Watts St & Greenwich St,40.72405549,-74.00965965,37009,Subscriber,1989,1
654,08:11.5,3809,19:06.0,W 55 St & 6 Ave,40.763189,480,-73.978434,W 53 St & 10 Ave,40.76669671,-73.99061728,36974,Subscriber,1981,1
1557,08:43.1,504,34:41.0,1 Ave & E 16 St,40.73221853,3086,-73.98165557,Graham Ave & Conselyea St,40.715143,-73.944507,37078,Subscriber,1982,1
416,09:08.7,3540,16:05.1,Morningside Ave & W 123 St,40.81,3535,-73.9551508,Mt Morris Park W & W 120 St,40.804038,-73.945925,37039,Subscriber,1975,1
2037,09:59.4,482,43:56.8,W 15 St & 7 Ave,40.73935542,482,-73.99931783,W 15 St & 7 Ave,40.73935542,-73.99931783,36053,Customer,1992,1
2456,26:52.8,3129,07:49.7,Queens Plaza North & Crescent St,40.75110165,501,-73.94073717,FDR Drive & E 35 St,40.744219,-73.97121214,36069,Subscriber,1959,1
968,30:25.7,513,46:33.7,W 56 St & 10 Ave,40.768254,328,-73.988639,Watts St & Greenwich St,40.72405549,-74.00965965,37202,Subscriber,1974,1
1705,32:06.4,3366,00:32.0,West End Ave & W 107 St,40.8021174,116,-73.96818053,W 17 St & 8 Ave,40.74177603,-74.00149746,37751,Subscriber,1987,1
2357,38:14.0,339,17:31.9,Avenue D & E 12 St,40.72580614,432,-73.97422494,E 7 St & Avenue A,40.72621788,-73.98379855,37870,Subscriber,1979,1
917,43:47.7,393,59:05.6,E 5 St & Avenue C,40.72299208,217,-73.97995466,Old Fulton St,40.70277159,-73.99383605,36974,Subscriber,1995,1
2286,46:24.5,474,24:31.1,5 Ave & E 29 St,40.7451677,458,-73.98683077,11 Ave & W 27 St,40.751396,-74.005226,36053,Subscriber,1989,1
1176,48:49.4,3107,08:25.9,Bedford Ave & Nassau Ave,40.72311651,3718,-73.95212324,E 11 St & Avenue B,40.72746421,-73.97950418,36193,Customer,1990,1
3418,48:50.6,415,45:48.6,Pearl St & Hanover Square,40.7047177,3163,-74.00926027,Central Park West & W 68 St,40.7734066,-73.97782542,36392,Subscriber,1963,1
2368,49:16.5,3331,28:45.4,Riverside Dr & W 104 St,40.8013434,3177,-73.97114574,W 84 St & Broadway,40.7867947,-73.977112,36622,Subscriber,1968,1
1864,49:38.1,3534,20:42.1,Frederick Douglass Blvd & W 117 St,40.805159,3374,-73.954692,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36392,Subscriber,1983,2
178,51:04.1,442,54:02.6,W 27 St & 7 Ave,40.746647,334,-73.993915,W 20 St & 7 Ave,40.74238787,-73.99726235,37751,Subscriber,1992,1
2053,04:01.8,3641,38:15.1,Broadway & W 25 St,40.74286877,480,-73.98918629,W 53 St & 10 Ave,40.76669671,-73.99061728,36974,Subscriber,1994,1
1041,05:24.1,334,22:45.7,W 20 St & 7 Ave,40.74238787,3173,-73.99726235,Riverside Blvd & W 67 St,40.77750703,-73.98888588,37751,Subscriber,1993,1
1190,07:12.4,453,27:02.7,W 22 St & 8 Ave,40.74475148,3166,-73.99915362,Riverside Dr & W 72 St,40.78057799,-73.98562431,36053,Subscriber,1984,1
2224,14:28.5,499,51:33.1,Broadway & W 60 St,40.76915505,328,-73.98191841,Watts St & Greenwich St,40.72405549,-74.00965965,37078,Subscriber,1980,1
479,16:57.4,540,24:57.4,Lexington Ave & E 29 St,40.74311555,3712,-73.98215353,W 35 St & Dyer Ave,40.75469175,-73.99740189,37544,Subscriber,1993,1
1978,17:48.2,311,50:46.6,Norfolk St & Broome St,40.7172274,3799,-73.98802084,6 Ave & W 34 St,40.74964,-73.98805,36069,Subscriber,1971,2
1797,57:09.2,3780,27:06.5,Wyckoff Av & Stanhope St,40.703545,473,-73.917775,Rivington St & Chrystie St,40.72110063,-73.9919254,37544,Subscriber,1952,2
845,57:55.0,3323,12:00.9,W 106 St & Central Park West,40.7981856,3305,-73.9605909,E 91 St & 2 Ave,40.7811223,-73.94965589,37009,Subscriber,1990,2
152,00:06.0,3649,02:38.1,W 129 St & Convent Ave,40.81439444,3540,-73.95324737,Morningside Ave & W 123 St,40.81,-73.9551508,37039,Subscriber,1974,2
981,02:42.4,3851,19:04.1,Metropolitan Ave & Stewart Ave,40.71401,389,-73.92793,Broadway & Berry St,40.71044554,-73.96525063,37751,Subscriber,1987,2
1706,03:04.5,270,31:30.9,Adelphi St & Myrtle Ave,40.69308257,3880,-73.97178913,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,36559,Subscriber,1975,1
881,49:16.7,127,03:57.8,Barrow St & Hudson St,40.73172428,316,-74.00674436,Fulton St & William St,40.70955958,-74.00653609,37870,Subscriber,1996,1
1439,52:06.8,3086,16:06.1,Graham Ave & Conselyea St,40.715143,3077,-73.944507,Stagg St & Union Ave,40.70877084,-73.95095259,37078,Subscriber,1994,1
1137,55:47.2,3618,14:45.0,27 St & Hunter St,40.7485,167,-73.941275,E 39 St & 3 Ave,40.7489006,-73.97604882,37420,Subscriber,1993,1
1078,07:01.9,499,25:00.4,Broadway & W 60 St,40.76915505,478,-73.98191841,11 Ave & W 41 St,40.76030096,-73.99884222,36053,Subscriber,1975,1
5902,07:12.9,3074,45:35.4,Montrose Ave & Bushwick Ave,40.70767788,3454,-73.94016171,Leonard St & Maujer St,40.71036854,-73.94705951,37093,Customer,1969,0
4509,08:08.1,3726,23:17.8,Center Blvd & 51 Ave,40.74336608,3565,-73.95960689,36 Ave & 10 St,40.7614376,-73.9411265,36902,Customer,1994,1
1917,08:12.5,316,40:10.3,Fulton St & William St,40.70955958,167,-74.00653609,E 39 St & 3 Ave,40.7489006,-73.97604882,37870,Subscriber,1987,1
252,35:16.9,3880,39:29.4,Willoughby Ave & Onderdonk Ave,40.7098,3760,-73.91727,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,36559,Subscriber,1975,1
1342,21:42.7,432,44:05.4,E 7 St & Avenue A,40.72621788,3918,-73.98379855,Avenue D & E 8 St,40.72387,-73.975767,37870,Subscriber,1979,1
2685,24:42.2,458,09:27.9,11 Ave & W 27 St,40.751396,453,-74.005226,W 22 St & 8 Ave,40.74475148,-73.99915362,36053,Subscriber,1989,1
2297,25:26.4,223,03:44.2,W 13 St & 7 Ave,40.73781509,334,-73.99994661,W 20 St & 7 Ave,40.74238787,-73.99726235,37751,Subscriber,1981,1
2412,26:57.2,3718,07:09.6,E 11 St & Avenue B,40.72746421,3374,-73.97950418,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,36193,Subscriber,1991,1
1701,24:11.7,3173,52:33.5,Riverside Blvd & W 67 St,40.77750703,3881,-73.98888588,12 Ave & W 125 St,40.818299,-73.960405,37751,Subscriber,1993,1
675,27:04.6,3618,38:20.1,27 St & Hunter St,40.7485,305,-73.941275,E 58 St & 3 Ave,40.76095756,-73.96724467,36902,Subscriber,1974,1
1813,29:06.7,3177,59:20.3,W 84 St & Broadway,40.7867947,470,-73.977112,W 20 St & 8 Ave,40.74345335,-74.00004031,36622,Subscriber,1968,1
3205,32:25.0,3166,25:50.1,Riverside Dr & W 72 St,40.78057799,3387,-73.98562431,E 106 St & Madison Ave,40.7934337,-73.94945003,36053,Subscriber,1975,1
4099,33:58.1,3374,42:17.3,Central Park North & Adam Clayton Powell Blvd,40.799484,3294,-73.955613,E 91 St & Park Ave,40.7835016,-73.955327,36392,Subscriber,1943,1
1434,37:00.4,3545,00:54.7,Broadway & W 122 St,40.8120562,3699,-73.9612547,W 50 St & 9 Ave,40.76360468,-73.98917958,37202,Customer,1986,1
904,39:58.2,3712,55:02.4,W 35 St & Dyer Ave,40.75469175,514,-73.99740189,12 Ave & W 40 St,40.76087502,-74.00277668,37544,Customer,1969,0
342,42:56.8,480,48:39.5,W 53 St & 10 Ave,40.76669671,3809,-73.99061728,W 55 St & 6 Ave,40.763189,-73.978434,36974,Subscriber,1981,1
96,43:00.9,305,44:37.2,E 58 St & 3 Ave,40.76095756,3734,-73.96724467,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658,36902,Subscriber,1989,1
2333,45:30.2,3734,24:23.4,E 58 St &  1 Ave (NW Corner),40.759125,3726,-73.962658,Center Blvd & 51 Ave,40.74336608,-73.95960689,36902,Customer,1969,0
1251,46:34.6,3527,07:26.5,5 Ave & E 126 St,40.80698,281,-73.941747,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,37039,Customer,1993,2
783,49:56.0,328,02:59.7,Watts St & Greenwich St,40.72405549,363,-74.00965965,West Thames St,40.70834698,-74.01713445,37827,Customer,1969,0
962,52:17.2,328,08:19.5,Watts St & Greenwich St,40.72405549,504,-74.00965965,1 Ave & E 16 St,40.73221853,-73.98165557,37078,Subscriber,1980,1
5312,17:42.3,3307,46:14.9,West End Ave & W 94 St,40.7941654,3411,-73.974124,Bond St & Bergen St,40.6849668,-73.98620772,36974,Subscriber,1981,1
3191,34:56.8,3505,28:08.1,Lexington Ave & E 127 St,40.805726,447,-73.936322,8 Ave & W 52 St,40.76370739,-73.9851615,36043,Subscriber,1984,1
940,38:21.5,434,54:02.3,9 Ave & W 18 St,40.74317449,3168,-74.00366443,Central Park West & W 85 St,40.78472675,-73.96961715,37827,Subscriber,1996,1
1295,40:09.7,478,01:45.0,11 Ave & W 41 St,40.76030096,3259,-73.99884222,9 Ave & W 28 St,40.74937024,-73.99923384,36053,Subscriber,1991,1
3987,44:04.4,3077,50:31.6,Stagg St & Union Ave,40.70877084,422,-73.95095259,W 59 St & 10 Ave,40.770513,-73.988038,37078,Subscriber,1995,1
2603,37:36.3,236,20:59.5,St Marks Pl & 2 Ave,40.7284186,301,-73.98713956,E 2 St & Avenue B,40.72217444,-73.98368779,37420,Subscriber,1986,2
630,40:05.1,3383,50:35.8,Cathedral Pkwy & Broadway,40.804213,3500,-73.96699104,E 115 St & Madison Ave,40.7989445,-73.944846,36392,Customer,1991,1
711,49:45.9,530,01:37.8,11 Ave & W 59 St,40.77149671,515,-73.99046034,W 43 St & 10 Ave,40.76009437,-73.99461843,36043,Customer,1987,1
720,50:14.1,3158,02:14.6,W 63 St & Broadway,40.77163851,3171,-73.98261428,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,37009,Subscriber,1989,1
515,58:54.2,446,07:29.9,W 24 St & 7 Ave,40.74487634,529,-73.99529885,W 42 St & 8 Ave,40.7575699,-73.99098507,37202,Customer,1984,1
3961,02:28.9,3171,08:30.7,Amsterdam Ave & W 82 St,40.78524672,3541,-73.97667321,Amsterdam Ave & W 125 St,40.813358,-73.956461,37009,Subscriber,1989,1
1264,09:55.9,3500,31:00.6,E 115 St & Madison Ave,40.7989445,3502,-73.944846,Lexington Ave & E 111 St,40.7954121,-73.9441232,36392,Customer,2001,1
180,22:00.7,301,25:00.9,E 2 St & Avenue B,40.72217444,236,-73.98368779,St Marks Pl & 2 Ave,40.7284186,-73.98713956,37420,Subscriber,1986,2
2688,29:40.2,236,14:28.4,St Marks Pl & 2 Ave,40.7284186,533,-73.98713956,Broadway & W 38 St,40.75299641,-73.98721619,37420,Subscriber,1986,2
1154,41:13.6,3300,00:27.8,Prospect Park West & 8 St,40.66514682,3297,-73.97637606,6 St & 7 Ave,40.6686627,-73.97988067,36193,Subscriber,1985,2
3690,45:07.9,3095,46:38.0,Graham Ave & Herbert St,40.71929301,3095,-73.94500379,Graham Ave & Herbert St,40.71929301,-73.94500379,37420,Customer,1989,1
463,47:45.2,462,55:29.0,W 22 St & 10 Ave,40.74691959,3746,-74.00451887,6 Ave & Broome St,40.72430832,-74.00473036,36974,Subscriber,1984,1
2385,48:48.4,3305,28:33.6,E 91 St & 2 Ave,40.7811223,3083,-73.94965589,Bushwick Ave & Powers St,40.71247661,-73.94100005,37009,Subscriber,1969,0
251,51:25.6,458,55:37.1,11 Ave & W 27 St,40.751396,462,-74.005226,W 22 St & 10 Ave,40.74691959,-74.00451887,36392,Subscriber,1991,1
3434,52:09.6,447,49:24.1,8 Ave & W 52 St,40.76370739,3540,-73.9851615,Morningside Ave & W 123 St,40.81,-73.9551508,36902,Subscriber,1986,1
733,57:50.5,3301,10:04.3,Columbus Ave & W 95 St,40.7919557,3383,-73.968087,Cathedral Pkwy & Broadway,40.804213,-73.96699104,37827,Subscriber,1982,2
408,58:15.6,3521,05:04.5,Lenox Ave & W 111 St,40.7987859,3366,-73.9523,West End Ave & W 107 St,40.8021174,-73.96818053,37078,Subscriber,1990,1
2848,43:29.2,523,30:58.0,W 38 St & 8 Ave,40.75466591,236,-73.99138152,St Marks Pl & 2 Ave,40.7284186,-73.98713956,37544,Subscriber,1972,1
1954,59:57.0,3746,32:32.0,6 Ave & Broome St,40.72430832,3383,-74.00473036,Cathedral Pkwy & Broadway,40.804213,-73.96699104,36392,Subscriber,1961,1
402,00:20.8,3124,07:03.2,46 Ave & 5 St,40.74731,3129,-73.95451,Queens Plaza North & Crescent St,40.75110165,-73.94073717,36193,Customer,1993,1
1621,16:45.4,383,43:46.4,Greenwich Ave & Charles St,40.735238,3113,-74.000271,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,36053,Subscriber,1985,1
1040,35:21.8,532,52:42.8,S 5 Pl & S 5 St,40.710451,494,-73.960876,W 26 St & 8 Ave,40.74734825,-73.99723551,36043,Subscriber,1982,1
154,38:31.0,3283,41:05.6,W 89 St & Columbus Ave,40.7882213,3285,-73.97041561,W 87 St & Amsterdam Ave,40.78839,-73.9747,37009,Subscriber,1984,2
296,52:58.6,3285,57:55.5,W 87 St & Amsterdam Ave,40.78839,3167,-73.9747,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,37009,Subscriber,1987,1
2430,56:22.2,3738,36:52.8,Delancey St & Eldridge St,40.719383,236,-73.991479,St Marks Pl & 2 Ave,40.7284186,-73.98713956,37420,Subscriber,1986,2
868,57:13.9,494,11:42.2,W 26 St & 8 Ave,40.74734825,530,-73.99723551,11 Ave & W 59 St,40.77149671,-73.99046034,36043,Subscriber,1984,1
525,24:19.6,3016,33:04.7,Kent Ave & N 7 St,40.72036775,3080,-73.96165073,S 4 St & Rodney St,40.70934,-73.95608,37093,Subscriber,1989,1
789,25:49.7,464,38:59.6,E 56 St & 3 Ave,40.75934501,3128,-73.96759673,21 St & 43 Ave,40.75052534,-73.94594845,36043,Subscriber,1992,1
603,25:53.5,473,35:57.1,Rivington St & Chrystie St,40.72110063,481,-73.9919254,S 3 St & Bedford Ave,40.71260486,-73.96264403,36069,Subscriber,1987,1
2265,29:45.9,3809,07:31.5,W 55 St & 6 Ave,40.763189,3135,-73.978434,E 75 St & 3 Ave,40.77112927,-73.95772297,37544,Subscriber,1970,1
1079,38:44.7,462,56:44.0,W 22 St & 10 Ave,40.74691959,281,-74.00451887,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,36392,Subscriber,1995,1
1577,38:52.1,481,05:09.5,S 3 St & Bedford Ave,40.71260486,477,-73.96264403,W 41 St & 8 Ave,40.75640548,-73.9900262,36069,Subscriber,1971,1
1861,41:56.7,3158,12:58.6,W 63 St & Broadway,40.77163851,3163,-73.98261428,Central Park West & W 68 St,40.7734066,-73.97782542,37078,Subscriber,1975,2
783,01:30.1,3113,14:33.1,Greenpoint Ave & Manhattan Ave,40.73026,3654,-73.95394,31 St & Northern Blvd,40.75186951,-73.9334929,36053,Subscriber,1979,1
487,13:35.7,3167,21:43.1,Amsterdam Ave & W 73 St,40.77966809,3158,-73.98093045,W 63 St & Broadway,40.77163851,-73.98261428,37009,Subscriber,1987,1
2647,15:10.5,281,59:17.6,Grand Army Plaza & Central Park S,40.7643971,3328,-73.97371465,W 100 St & Manhattan Ave,40.795,-73.9645,37039,Subscriber,1983,1
521,21:21.0,3699,30:02.5,W 50 St & 9 Ave,40.76360468,446,-73.98917958,W 24 St & 7 Ave,40.74487634,-73.99529885,37202,Subscriber,1988,2
1001,35:41.6,3654,52:23.5,31 St & Northern Blvd,40.75186951,3691,-73.9334929,28 Ave & 44 St,40.76408932,-73.91065121,36053,Customer,1969,0
494,03:31.7,3314,11:46.6,W 95 St & Broadway,40.7937704,3553,-73.971888,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,37202,Subscriber,1987,1
179,39:52.4,334,42:52.1,W 20 St & 7 Ave,40.74238787,442,-73.99726235,W 27 St & 7 Ave,40.746647,-73.993915,37751,Subscriber,1992,1
220,41:03.7,3437,44:44.2,Riverside Dr & W 91 St,40.79313481,3331,-73.97700369,Riverside Dr & W 104 St,40.8013434,-73.97114574,36622,Subscriber,1960,1
1941,44:39.1,311,17:00.2,Norfolk St & Broome St,40.7172274,311,-73.98802084,Norfolk St & Broome St,40.7172274,-73.98802084,36069,Customer,1995,1
1890,46:42.8,3621,18:13.2,27 Ave & 9 St,40.7739825,3618,-73.9309134,27 St & Hunter St,40.7485,-73.941275,36902,Customer,1969,0
4992,16:08.6,328,39:20.6,Watts St & Greenwich St,40.72405549,128,-74.00965965,MacDougal St & Prince St,40.72710258,-74.00297088,37009,Customer,1969,0
988,23:38.2,3129,40:06.6,Queens Plaza North & Crescent St,40.75110165,3074,-73.94073717,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,37093,Subscriber,1980,1
2375,26:32.2,3387,06:07.5,E 106 St & Madison Ave,40.7934337,499,-73.94945003,Broadway & W 60 St,40.76915505,-73.98191841,36053,Subscriber,1975,1
579,31:45.8,3134,41:25.6,3 Ave & E 62 St,40.76312584,3618,-73.96526895,27 St & Hunter St,40.7485,-73.941275,37420,Subscriber,1974,1
2665,32:24.1,363,16:49.4,West Thames St,40.70834698,434,-74.01713445,9 Ave & W 18 St,40.74317449,-74.00366443,37827,Customer,1999,1
1046,36:44.5,480,54:10.7,W 53 St & 10 Ave,40.76669671,3307,-73.99061728,West End Ave & W 94 St,40.7941654,-73.974124,36974,Customer,1991,1
6953,30:45.7,3628,26:39.2,Lenox Ave & W 117 St,40.8025566,3510,-73.9490782,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,37827,Subscriber,1989,1
2085,34:17.4,3151,09:02.8,E 81 St & York Ave,40.7728384,3916,-73.94989233,Pearl St & Peck Slip,40.708485,-74.002751,36392,Customer,1969,0
362,42:16.6,447,48:19.1,8 Ave & W 52 St,40.76370739,474,-73.9851615,5 Ave & E 29 St,40.7451677,-73.98683077,36043,Customer,1976,1
2356,45:54.8,128,25:10.8,MacDougal St & Prince St,40.72710258,3283,-74.00297088,W 89 St & Columbus Ave,40.7882213,-73.97041561,37009,Subscriber,2001,1
